run_id,workload,policy,gate_enabled,lambda_source,cache_size_entries,cluster_count_k,ttl_confidence,seed,split,n_queries,n_hits,n_misses,n_stale_hits_served,n_stale_hits_prevented,n_false_hits,n_useful_hits,hit_rate,stale_hit_rate,false_hit_rate,useful_hit_rate,cost_saved_usd,cost_spent_usd,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,throughput_qps,overhead_mean_ms,peak_rss_mb,cpu_pct,cluster_ari,git_sha,timestamp
sweep-ttl_confidence-0.95-seed0,w1,FRECOS,True,learned,495,10,0.95,0,eval,1890,474,1416,23,1213,406,66,0.2507936507936508,0.04852320675105485,0.8565400843881856,0.13924050632911392,1.7155606169171025,4.71705372731954,111.02399205496887,96.82717375431996,298.7238948368992,476.2843813439733,9.007062180802253,0.4332699910076963,198.625,77.8,0.5229378675187831,5816e57,2026-08-01T20:55:44.624282+00:00
sweep-ttl_confidence-0.95-seed1,w1,FRECOS,True,learned,495,10,0.95,1,eval,1890,437,1453,20,1243,376,58,0.2312169312169312,0.04576659038901602,0.8604118993135011,0.13272311212814644,1.085253075478882,3.313855183035694,99.86834621846072,93.31713610754753,257.0491152094963,388.22899073781167,10.013182733721383,0.4858446883416652,185.359375,75.4,0.41935936310109573,5816e57,2026-08-01T20:55:46.323082+00:00
sweep-ttl_confidence-0.95-seed2,w1,FRECOS,True,learned,495,10,0.95,2,eval,1890,377,1513,7,1327,323,53,0.19947089947089947,0.01856763925729443,0.8567639257294429,0.14058355437665782,1.2927800044971742,4.933926279841353,118.32459789060674,107.02020914131629,292.8931871808595,443.18121025544275,8.451328107825207,0.39367998727323505,178.953125,84.2,0.45350574293588486,5816e57,2026-08-01T20:55:47.728118+00:00
sweep-ttl_confidence-0.95-seed3,w1,FRECOS,True,learned,495,10,0.95,3,eval,1890,365,1525,19,1325,301,63,0.1931216931216931,0.052054794520547946,0.8246575342465754,0.1726027397260274,1.2242771691035492,5.246177507108811,113.07117478028269,99.89156963944544,298.0503952638409,479.3242476466897,8.843987001489786,0.47634117303815887,179.984375,73.4,0.4088871256432895,5816e57,2026-08-01T20:55:49.257179+00:00
sweep-ttl_confidence-0.95-seed4,w1,FRECOS,True,learned,495,10,0.95,4,eval,1890,491,1399,17,1221,433,57,0.2597883597883598,0.034623217922606926,0.8818737270875764,0.11608961303462322,2.55710203992102,7.6541179500275875,109.00773627759648,99.65208799007272,286.50516719708577,429.6565626240089,9.173660825809868,0.39255088089915086,178.53125,82.2,0.3946334934250692,5816e57,2026-08-01T20:55:50.659828+00:00
sweep-ttl_confidence-0.99-seed0,w1,FRECOS,True,learned,495,10,0.99,0,eval,1890,155,1735,0,1532,84,71,0.082010582010582,0.0,0.5419354838709678,0.45806451612903226,0.5814084113590637,5.975831831081322,135.88741498522853,117.83801367377956,328.5435827859746,490.4251313844599,7.359033212227223,0.41545785560239373,180.09375,80.0,0.5229378675187831,5816e57,2026-08-01T20:55:52.104006+00:00
sweep-ttl_confidence-0.99-seed1,w1,FRECOS,True,learned,495,10,0.99,1,eval,1890,149,1741,2,1531,87,61,0.07883597883597884,0.013422818791946308,0.5838926174496645,0.40939597315436244,0.37313677633106823,4.065923786121573,120.84834979323581,108.53967482328264,271.4811662365089,407.0138451836041,8.274833721030856,0.38315780479236133,185.0,87.5,0.41935936310109573,5816e57,2026-08-01T20:55:53.453975+00:00
sweep-ttl_confidence-0.99-seed2,w1,FRECOS,True,learned,495,10,0.99,2,eval,1890,118,1772,0,1586,60,58,0.06243386243386243,0.0,0.5084745762711864,0.4915254237288136,0.4006247741126458,5.846636643947808,138.02545736665266,120.29844836460127,306.8485055050032,450.7273888022604,7.24504029241205,0.49569887140976443,184.6875,71.5,0.45350574293588486,5816e57,2026-08-01T20:55:55.032157+00:00
sweep-ttl_confidence-0.99-seed3,w1,FRECOS,True,learned,495,10,0.99,3,eval,1890,122,1768,0,1568,57,65,0.06455026455026455,0.0,0.4672131147540984,0.5327868852459017,0.41048664613711544,6.121994871074524,131.79481430653152,113.41166748436294,313.64196879992,490.6664315895366,7.587551947788902,0.4689693634616791,189.9375,77.1,0.4088871256432895,5816e57,2026-08-01T20:55:56.599890+00:00
sweep-ttl_confidence-0.99-seed4,w1,FRECOS,True,learned,495,10,0.99,4,eval,1890,191,1699,0,1521,128,63,0.10105820105820106,0.0,0.6701570680628273,0.3298429319371728,1.0323862149363356,9.290502819161258,132.6884570581064,115.05229796404372,307.71436603308524,458.77095102960806,7.536450586369272,0.4195044026721642,180.15625,80.0,0.3946334934250692,5816e57,2026-08-01T20:55:58.009340+00:00
